Unnamed: 0,imgs,masks
135,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5016/img/case5016_68.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5016/mask_anatomy_inst/case5016_68.png
136,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5016/img/case5016_69.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5016/mask_anatomy_inst/case5016_69.png
137,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5016/img/case5016_70.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5016/mask_anatomy_inst/case5016_70.png
138,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5016/img/case5016_71.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5016/mask_anatomy_inst/case5016_71.png
139,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5016/img/case5016_72.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5016/mask_anatomy_inst/case5016_72.png
140,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5016/img/case5016_73.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5016/mask_anatomy_inst/case5016_73.png
141,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5016/img/case5016_74.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5016/mask_anatomy_inst/case5016_74.png
142,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5016/img/case5016_75.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5016/mask_anatomy_inst/case5016_75.png
143,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5017/img/case5017_01.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5017/mask_anatomy_inst/case5017_01.png
144,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5017/img/case5017_02.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5017/mask_anatomy_inst/case5017_02.png
145,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5017/img/case5017_03.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5017/mask_anatomy_inst/case5017_03.png
146,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5017/img/case5017_04.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5017/mask_anatomy_inst/case5017_04.png
147,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5017/img/case5017_05.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5017/mask_anatomy_inst/case5017_05.png
148,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5017/img/case5017_06.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5017/mask_anatomy_inst/case5017_06.png
149,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5017/img/case5017_07.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5017/mask_anatomy_inst/case5017_07.png
150,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5017/img/case5017_08.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5017/mask_anatomy_inst/case5017_08.png
151,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5017/img/case5017_09.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5017/mask_anatomy_inst/case5017_09.png
152,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5017/img/case5017_10.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5017/mask_anatomy_inst/case5017_10.png
153,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5017/img/case5017_11.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5017/mask_anatomy_inst/case5017_11.png
154,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5017/img/case5017_12.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5017/mask_anatomy_inst/case5017_12.png
155,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5017/img/case5017_13.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5017/mask_anatomy_inst/case5017_13.png
156,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5017/img/case5017_14.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5017/mask_anatomy_inst/case5017_14.png
157,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5017/img/case5017_15.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5017/mask_anatomy_inst/case5017_15.png
158,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5017/img/case5017_16.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5017/mask_anatomy_inst/case5017_16.png
159,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5017/img/case5017_17.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5017/mask_anatomy_inst/case5017_17.png
160,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5017/img/case5017_18.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5017/mask_anatomy_inst/case5017_18.png
161,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5017/img/case5017_19.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5017/mask_anatomy_inst/case5017_19.png
162,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5017/img/case5017_20.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5017/mask_anatomy_inst/case5017_20.png
163,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5017/img/case5017_21.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5017/mask_anatomy_inst/case5017_21.png
164,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5017/img/case5017_22.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5017/mask_anatomy_inst/case5017_22.png
165,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5017/img/case5017_23.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5017/mask_anatomy_inst/case5017_23.png
166,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5017/img/case5017_24.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5017/mask_anatomy_inst/case5017_24.png
167,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5017/img/case5017_25.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5017/mask_anatomy_inst/case5017_25.png
168,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5017/img/case5017_26.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5017/mask_anatomy_inst/case5017_26.png
169,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5017/img/case5017_27.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5017/mask_anatomy_inst/case5017_27.png
170,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5017/img/case5017_28.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5017/mask_anatomy_inst/case5017_28.png
171,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5017/img/case5017_29.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5017/mask_anatomy_inst/case5017_29.png
172,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5017/img/case5017_30.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5017/mask_anatomy_inst/case5017_30.png
173,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5017/img/case5017_31.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5017/mask_anatomy_inst/case5017_31.png
174,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5017/img/case5017_32.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5017/mask_anatomy_inst/case5017_32.png
175,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5017/img/case5017_33.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5017/mask_anatomy_inst/case5017_33.png
176,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5017/img/case5017_34.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5017/mask_anatomy_inst/case5017_34.png
177,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5017/img/case5017_35.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5017/mask_anatomy_inst/case5017_35.png
178,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5017/img/case5017_36.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5017/mask_anatomy_inst/case5017_36.png
179,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5017/img/case5017_37.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5017/mask_anatomy_inst/case5017_37.png
180,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5017/img/case5017_38.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5017/mask_anatomy_inst/case5017_38.png
181,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5017/img/case5017_39.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5017/mask_anatomy_inst/case5017_39.png
182,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5017/img/case5017_40.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5017/mask_anatomy_inst/case5017_40.png
183,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5017/img/case5017_41.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5017/mask_anatomy_inst/case5017_41.png
184,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5017/img/case5017_42.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5017/mask_anatomy_inst/case5017_42.png
185,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5017/img/case5017_43.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5017/mask_anatomy_inst/case5017_43.png
186,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5017/img/case5017_44.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5017/mask_anatomy_inst/case5017_44.png
187,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5017/img/case5017_45.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5017/mask_anatomy_inst/case5017_45.png
188,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5017/img/case5017_46.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5017/mask_anatomy_inst/case5017_46.png
189,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5017/img/case5017_47.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5017/mask_anatomy_inst/case5017_47.png
190,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5017/img/case5017_48.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5017/mask_anatomy_inst/case5017_48.png
191,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5017/img/case5017_49.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5017/mask_anatomy_inst/case5017_49.png
192,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5017/img/case5017_50.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5017/mask_anatomy_inst/case5017_50.png
193,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5017/img/case5017_51.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5017/mask_anatomy_inst/case5017_51.png
194,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5017/img/case5017_52.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5017/mask_anatomy_inst/case5017_52.png
195,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5017/img/case5017_53.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5017/mask_anatomy_inst/case5017_53.png
196,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5017/img/case5017_54.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5017/mask_anatomy_inst/case5017_54.png
